SDSS_NAME,RA,DEC,MagAve,Sigma
003408.89+073033.4,8.537079,7.509284,18.449414866840723,0.2316261669457784
111101.00+463032.1,167.75417,46.508932,19.914857173913042,0.47650975552502356
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
002838.52-034328.7,7.160507,-3.724645,19.864097329268294,0.31675141005584523
132122.55+415639.0,200.34399,41.944193,18.697695490347506,0.4391839686834212
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
101947.22+055518.2,154.94676,5.921728,18.50147863615562,0.35284184635228166
115732.88+540041.2,179.38693,54.011508,18.61886853913043,0.29358889887429407
005610.48-013818.6,14.043678,-1.638512,19.903885580645163,0.5529103355796363
002838.52-034328.7,7.160507,-3.724645,19.864097329268294,0.31675141005584523
003003.16-032100.0,7.513175,-3.350027,19.58902586842104,0.3058891926766706
005925.21+225725.0,14.855057,22.956972,20.119411937500004,0.3353539271170035
012249.30+250410.5,20.705421,25.069604,20.235805887999998,0.25889704796458735
001548.95-045622.3,3.953966,-4.939544,19.05081332967032,0.17704555850474035
103334.68+495047.7,158.3945,49.846703,20.41589154347826,0.40969058790804797
003003.16-032100.0,7.513175,-3.350027,19.58902586842104,0.3058891926766706
011100.99+243005.4,17.754143,24.501513,17.601906088319087,0
124058.54+624814.5,190.2438,62.804142,19.042073350000006,0.28944943692396485
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
154128.24+553156.7,235.36771,55.532513,17.93805906338028,0.07678381924739859
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
015444.58+232610.3,28.685784,23.436201,18.196460865671632,0
011100.99+243005.4,17.754143,24.501513,17.601906088319087,0
133343.35+161414.1,203.43063,16.237241,17.715683126436765,0.054907009563163474
235656.63+262748.2,359.236,26.463414,19.93959372611466,0.33022565538157217
212852.68+080308.6,322.21951,8.05239,20.056093854271353,0.47345677806884523
022320.19-030423.0,35.834164,-3.073058,20.076764030769237,0.3505905622813958
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
015444.58+232610.3,28.685784,23.436201,18.196460865671632,0
014005.12+024700.2,25.021372,2.783406,18.059144824104227,0.13557941772618334
100206.79+423144.6,150.52829,42.529078,18.21561204918034,0.09038609999812927
134128.52+492438.1,205.36886,49.410674,0,0
012822.63+021737.3,22.094301,2.293699,18.749865821958455,0.2189549902034683
144553.76+131614.1,221.47404,13.270598,19.36483534770117,0.2655723146308535
232814.76+232305.6,352.06152,23.384892,18.27782465060242,0.15199518535330803
015444.58+232610.3,28.685784,23.436201,18.196460865671632,0
160546.26+591403.6,241.44272,59.234373,19.324471684615375,0.27513278695715465
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
100950.90+254712.7,152.46211,25.786877,19.553008837628855,0.3144560290746008
090324.75+424912.5,135.85314,42.820161,0,0
131134.38+592010.6,197.89323,59.336361,20.22524025000001,0.37938339550580163
114832.56+370815.6,177.1357,37.137686,19.869800903930138,0.3602429837467647
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
004716.86+263614.7,11.820291,26.604102,19.92415024365483,0.2616671741142067
121835.58+424749.4,184.64827,42.79706,19.840185450777202,0.2387705121559026
130924.32+531327.4,197.35134,53.224294,19.92680710958903,0.3610544443693414
081242.11+285504.9,123.17546,28.918052,18.5023479076479,0.49930351791280825
014005.12+024700.2,25.021372,2.783406,18.059144824104227,0.13557941772618334
020048.36-021751.2,30.201517,-2.297561,18.52728470344826,0
142350.04+550316.2,215.95847,55.054594,20.110512543859645,0.31753759512155777
224033.07+195411.4,340.1378,19.903176,19.949740982142853,0.2868462906937716
150717.62+571727.7,226.82338,57.291095,0,0
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
224033.07+195411.4,340.1378,19.903176,19.949740982142853,0.2868462906937716
022320.19-030423.0,35.834164,-3.073058,20.076764030769237,0.3505905622813958
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
143255.27+151703.0,218.23031,15.284182,18.06285725065963,0.14141065963461005
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
022726.14+010909.0,36.858925,1.152511,18.632670454545462,0.13074217248714826
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
023931.87+002854.0,39.882825,0.481675,18.58666556269114,0.31728055333361826
141634.36+515849.2,214.14319,51.980358,18.93770951162791,0.23950318162169187
022320.19-030423.0,35.834164,-3.073058,20.076764030769237,0.3505905622813958
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
001136.42+190724.4,2.901768,19.123457,18.182095263940525,0.14093426181748886
015545.83+003524.2,28.940982,0.590076,20.222938000000003,0.42529262147371455
111729.57+214513.9,169.37322,21.753862,19.10430679999999,0.22036627456134483
100047.91+372740.7,150.19963,37.461322,19.775704265151518,0.30742167198302545
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
012011.27+200529.9,20.046972,20.091642,0,0
121417.06+275826.6,183.57112,27.974081,20.09567022302158,0.3174283312397194
163232.75+352127.7,248.13648,35.357717,19.225817574712654,0.34211102651325104
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
103605.30+061337.7,159.02209,6.227165,19.076757054229915,0.23073201032203255
022459.10-030015.8,36.246257,-3.004396,19.427750157303375,0.312088424120435
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
012343.04+261522.4,20.929355,26.256224,18.566479003205124,0.18046358460951725
000146.18-015933.5,0.442417,-1.992644,18.36271193181818,0.09154737151014541
100206.79+423144.6,150.52829,42.529078,18.21561204918034,0.09038609999812927
084007.63+441604.3,130.0318,44.267887,19.68420181226053,0.3041654917972482
095234.75+503257.3,148.14481,50.54935,19.46787697326203,0.29184423020992295
123338.65+422238.3,188.41103,42.377291,17.929912852678576,0.12306194408795289
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
122124.32+350351.6,185.35135,35.064341,19.468367532374113,0.44572467984445324
234953.36-015309.5,357.47234,-1.885988,19.733543931645578,0.45681788507863497
220425.37+213206.3,331.10572,21.535093,0,0
110341.32+245355.5,165.92218,24.898773,19.2432390518868,0.23265290870656904
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
223100.05+240718.9,337.75023,24.121922,0,0
231201.18+255807.3,348.00492,25.968719,16.44641119999999,0
021741.23-040035.0,34.421802,-4.009735,19.533908475836434,0.24603083419295657
165539.83+291114.8,253.91596,29.187449,18.82026468209876,0.3269571514158565
113958.11+584248.5,174.99209,58.713532,19.651318010752696,0.3197730820154256
091948.41+400519.7,139.95172,40.088815,19.158647333333334,0.180796431061159
012011.27+200529.9,20.046972,20.091642,0,0
000627.18+203719.5,1.613282,20.622091,20.026402435294123,0.3647915851302642
114832.56+370815.6,177.1357,37.137686,19.869800903930138,0.3602429837467647
154053.10+460854.6,235.22127,46.148509,19.90484565730337,0.268311221259363
003859.67-034000.7,9.748644,-3.666881,19.414166873873864,0.4075942208138519
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
101914.09+243343.5,154.80874,24.562094,19.14611303333332,0.223056887108136
140003.07+391055.2,210.01285,39.181999,18.788858822580643,0.27623182709538285
010810.76-015457.5,17.044852,-1.915995,19.147766741035856,0.24488023524998193
134512.31+442450.3,206.30133,44.413979,19.456662153846136,0.2738763401022776
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
095828.55+555025.0,149.61898,55.840298,20.06822315789474,0.29512990650069637
105440.98-002048.4,163.67078,-0.346795,17.688238378109475,0.06640866007121843
234747.05+011859.8,356.94605,1.316615,19.97758908015265,0.31681023019135657
100206.79+423144.6,150.52829,42.529078,18.21561204918034,0.09038609999812927
084007.63+441604.3,130.0318,44.267887,19.68420181226053,0.3041654917972482
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
142450.83+424629.7,216.21182,42.774939,19.152896330143538,0.41689345655306587
090154.96+380534.5,135.47902,38.092913,17.720897689320385,0.03318396709880456
142350.04+550316.2,215.95847,55.054594,20.110512543859645,0.31753759512155777
022804.36+010658.9,37.018185,1.116365,18.322988395498413,0.037599614950188674
021742.25-015937.9,34.42605,-1.993883,18.950868131672586,0.1660810547261576
090825.07+014227.7,137.10446,1.707702,18.231371981182793,0.14965213846207237
021138.71+261041.1,32.911314,26.178098,19.1311940152439,0.25768675984068246
235321.81-011528.1,358.34089,-1.257806,16.43812913333332,0.10307144845960478
213421.38-030501.5,323.58912,-3.083757,19.475801914498128,0.38522977558439525
090154.96+380534.5,135.47902,38.092913,17.720897689320385,0.03318396709880456
090624.91+530851.1,136.6038,53.147613,0,0
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
142137.77+441355.5,215.4074,44.232092,19.48295141208791,0.3145389703781155
212852.68+080308.6,322.21951,8.05239,20.056093854271353,0.47345677806884523
121639.52+422951.1,184.16468,42.497541,19.745729579787223,0.3164342542219862
080914.89+463938.8,122.31205,46.66078,17.188144075301203,0.17906042927129326
222727.60+182338.1,336.86503,18.393934,18.559398013333325,0.14586577711659346
084007.63+441604.3,130.0318,44.267887,19.68420181226053,0.3041654917972482
011100.99+243005.4,17.754143,24.501513,17.601906088319087,0
085450.39+492315.6,133.70998,49.387751,20.026897166666664,0.3066758948085343
010800.05+064918.7,17.000231,6.821887,19.701899987522282,0.46521296016971975
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
142450.83+424629.7,216.21182,42.774939,19.152896330143538,0.41689345655306587
012249.30+250410.5,20.705421,25.069604,20.235805887999998,0.25889704796458735
000725.50+220634.2,1.856274,22.109526,20.38895532352941,0.35269199913367927
145302.38+470832.7,223.25992,47.142439,18.905971650273226,0.18865545140930082
004716.86+263614.7,11.820291,26.604102,19.92415024365483,0.2616671741142067
134147.97+533646.0,205.44989,53.61286,19.42443953125,0.451890240242603
081412.00+454429.3,123.55002,45.741485,0,0
021755.78+063300.0,34.482429,6.550012,18.346725112759646,0.03288766531643374
221625.26+210435.8,334.10529,21.076622,18.610896185393244,0.16818871776463537
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
095131.29+503251.0,147.8804,50.547513,20.02101288549619,0.3582294849403271
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
223100.05+240718.9,337.75023,24.121922,0,0
093416.02+441353.4,143.5668,44.231501,17.96424457750757,0.07943761661484831
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
132854.67+470810.0,202.22778,47.13612,19.752376082733804,0.2989831258268766
215010.20+225032.9,327.54251,22.842489,18.749712073446325,0.13736973758618537
103327.71+323646.1,158.36549,32.612825,19.63857490555555,0.2929421177762525
020621.18-011624.2,31.588268,-1.27341,18.766246324414706,0.11684034291956304
095828.55+555025.0,149.61898,55.840298,20.06822315789474,0.29512990650069637
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
012822.63+021737.3,22.094301,2.293699,18.749865821958455,0.2189549902034683
025405.09-043716.2,43.521249,-4.621175,18.242433938983055,0.09456052942050067
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
224033.07+195411.4,340.1378,19.903176,19.949740982142853,0.2868462906937716
013600.23+240543.0,24.000995,24.095301,19.89821491287879,0.29495141237538636
125911.12+482519.7,194.79635,48.422167,19.469649776923074,0.21654472638351982
103859.09+374721.6,159.74622,37.78934,0,0
235629.03+010930.7,359.121,1.158571,19.914691599526066,0.2014907129737464
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
012822.63+021737.3,22.094301,2.293699,18.749865821958455,0.2189549902034683
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
221551.45+203237.9,333.96441,20.543862,0,0
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
004621.65+204525.7,11.59024,20.757157,18.531153166233754,0.10776222420072563
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
012249.30+250410.5,20.705421,25.069604,20.235805887999998,0.25889704796458735
023152.45-034447.4,37.968546,-3.746509,17.779786301369864,0.09655220140080223
023339.51-033215.5,38.414658,-3.537656,17.542554669811324,0.41219406100967865
100950.90+254712.7,152.46211,25.786877,19.553008837628855,0.3144560290746008
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
224033.07+195411.4,340.1378,19.903176,19.949740982142853,0.2868462906937716
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
111101.00+463032.1,167.75417,46.508932,19.914857173913042,0.47650975552502356
121417.06+275826.6,183.57112,27.974081,20.09567022302158,0.3174283312397194
125050.32+312553.7,192.70967,31.431585,17.61985035806453,0.10028023802212915
004716.86+263614.7,11.820291,26.604102,19.92415024365483,0.2616671741142067
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
124900.56+424720.1,192.25237,42.788944,20.155611659574465,0.2356797437918213
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
011100.99+243005.4,17.754143,24.501513,17.601906088319087,0
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
110546.14+641557.3,166.44224,64.266039,19.13526613333334,0.2365855621435576
014222.93-002719.7,25.595581,-0.455497,0,0
012822.63+021737.3,22.094301,2.293699,18.749865821958455,0.2189549902034683
005925.21+225725.0,14.855057,22.956972,20.119411937500004,0.3353539271170035
132658.39+455100.9,201.7433,45.850264,20.044576990909086,0.4133661548792373
144800.50+582019.0,222.002,58.338719,0,0
023931.87+002854.0,39.882825,0.481675,18.58666556269114,0.31728055333361826
100206.79+423144.6,150.52829,42.529078,18.21561204918034,0.09038609999812927
090053.24+400522.4,135.22186,40.089573,19.308545735507252,0.24128978100485468
004621.65+204525.7,11.59024,20.757157,18.531153166233754,0.10776222420072563
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
011100.99+243005.4,17.754143,24.501513,17.601906088319087,0
085658.31+465815.5,134.243,46.970983,19.919088054945053,0.23790626328988765
235359.03+254515.3,358.49599,25.75427,20.384914315068492,0.4178890193720152
025306.51-021345.4,43.277135,-2.229287,19.79504481742738,0.3307397522775393
022804.36+010658.9,37.018185,1.116365,18.322988395498413,0.037599614950188674
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
134423.34+381703.3,206.09728,38.284258,19.55854102403847,0.2699288391816866
001213.29+242323.6,3.055415,24.389909,19.6484841577061,0.5953115449780696
100206.79+423144.6,150.52829,42.529078,18.21561204918034,0.09038609999812927
101353.31+391619.0,153.47213,39.271965,19.16952473163842,0.3267432793159394
230710.86+105327.4,346.79528,10.890974,18.329671571815716,0.1617643813642584
142315.29+411325.6,215.81372,41.223829,19.94119848051947,0.3888848426981285
224033.07+195411.4,340.1378,19.903176,19.949740982142853,0.2868462906937716
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
084302.03+485710.8,130.7585,48.953022,18.52110880859376,0.22534468486718018
015444.58+232610.3,28.685784,23.436201,18.196460865671632,0
